LHS_div_eq,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Life_Exp,Equity_Liq,Dev_PC1
1,-0.06441994474385755,-0.279504563294751,0.05067211320646977,0.2952293265848306,-0.5971167479823918,0.02532789489156647,-0.29602735467747154,-0.12039465069689655,-0.18960539720610914,-0.19234702789483468,-0.24006437601578876,-0.38016710619500743,-0.2739604927578638,-0.23105323789671886,-0.45064466725110625,-0.18978420404907187,-0.5475642376182124,0.2557595393817142,-0.5856915248695181
-0.06441994474385755,1,0.4372407690860497,0.011943956411397578,0.3600844216476933,-0.0452066531631591,-0.12386656721024684,-0.27240001016899784,-0.007047815802220424,0.06910516689629606,-0.0243768843806592,0.08181476048566949,0.20394582102111497,0.49751287352092144,-0.10157546636495916,0.18225573578324708,-0.04060293611420432,-0.02764131680847135,-0.2944781652520537,-0.05408420608883022
-0.279504563294751,0.4372407690860497,1,-0.06851781676624492,-0.2943339483828435,0.3401334503953113,-0.1866906496372089,0.3467943073610272,0.5198280046918331,0.22801004107024123,-0.013801335596815217,0.114781473184052,0.2600295529753701,0.4866475558870299,0.0073965793311836815,0.31689648857891217,0.219519790047363,0.3112126648487093,-0.1392725959186397,0.315738126839497
0.05067211320646977,0.011943956411397578,-0.06851781676624492,1,0.24672412550237713,-0.153158777983878,-0.010233595846679497,-0.06064151692341777,-0.20416861637835645,0.03832242557555219,0.251646861592825,-0.033319440830911554,0.08380856468679113,0.0733281448479344,-0.11346810573058135,0.09871265592266497,0.19601596880687888,-0.04455303393169494,-0.1058949523574641,-0.13398533442411098
0.2952293265848306,0.3600844216476933,-0.2943339483828435,0.24672412550237713,1,-0.5838420782072924,-0.05676817287273344,-0.6428090790167016,-0.5145175963087752,-0.3242164473923846,-0.06042531501211278,0.018773472578170542,-0.22626996672640617,-0.09327372030859181,-0.08763523795991725,0.018979214083932144,-0.13076909370583228,-0.48994951176442325,0.010698430530367545,-0.5624525023645075
-0.5971167479823918,-0.0452066531631591,0.3401334503953113,-0.153158777983878,-0.5838420782072924,1,-0.2295454386213769,0.6778891951678389,0.37081560105689326,0.4002714999937189,0.19185147272661224,0.1509132116457396,0.42855443980511926,0.2687054894768368,0.20023523045193914,0.40304096258846617,0.1039325840663766,0.8919616447350625,-0.18612542681960084,0.9585704725788148
0.02532789489156647,-0.12386656721024684,-0.1866906496372089,-0.010233595846679497,-0.05676817287273344,-0.2295454386213769,1,-0.07537954119996781,-0.008456359686155969,-0.107805320002079,-0.275437612836093,-0.1452269342075216,-0.29007105473150707,-0.18900863492273148,-0.012424063767450595,-0.2724291283376156,-0.19879694329073908,-0.26260182212208477,0.18184947756487285,-0.2504570752906368
-0.29602735467747154,-0.27240001016899784,0.3467943073610272,-0.06064151692341777,-0.6428090790167016,0.6778891951678389,-0.07537954119996781,1,0.6512956734124586,0.34086495327090716,0.07345734264478801,-0.07847241647307947,0.07797127608236191,-0.06118082879698077,-0.046078048815875725,-0.2262636971699628,0.01035518175420509,0.5307221102525653,-0.02939633337013897,0.5899707019137835
-0.12039465069689655,-0.007047815802220424,0.5198280046918331,-0.20416861637835645,-0.5145175963087752,0.37081560105689326,-0.008456359686155969,0.6512956734124586,1,0.25548852924171095,-0.0069564776241617925,-0.05544153273459556,0.021433129419132637,0.05631379737243345,-0.042673696621074654,-0.0822358617992289,0.05372802511648297,0.23599635838968416,0.015105377945903232,0.3048962215215608
-0.18960539720610914,0.06910516689629606,0.22801004107024123,0.03832242557555219,-0.3242164473923846,0.4002714999937189,-0.107805320002079,0.34086495327090716,0.25548852924171095,1,0.15842396048353813,-0.12498982803134219,0.21732957172679748,0.1889974648281644,-0.10906537310351233,0.04515930020945152,0.15893000161196522,0.34338687972949594,-0.13736030332563132,0.3438673334048469
-0.19234702789483468,-0.0243768843806592,-0.013801335596815217,0.251646861592825,-0.06042531501211278,0.19185147272661224,-0.275437612836093,0.07345734264478801,-0.0069564776241617925,0.15842396048353813,1,0.10832696681433494,0.43127219399172956,0.2172051260621858,0.1443353981988513,0.35432083920051416,0.3512307271944941,0.20960382199324934,-0.3183358281493535,0.22991881143151877
-0.24006437601578876,0.08181476048566949,0.114781473184052,-0.033319440830911554,0.018773472578170542,0.1509132116457396,-0.1452269342075216,-0.07847241647307947,-0.05544153273459556,-0.12498982803134219,0.10832696681433494,1,0.16970326876536893,0.20073456214840504,0.07825608336782922,0.3806816195973501,0.16928102594885566,0.2543009169452222,0.1200979100196041,0.18765133429584938
-0.38016710619500743,0.20394582102111497,0.2600295529753701,0.08380856468679113,-0.22626996672640617,0.42855443980511926,-0.29007105473150707,0.07797127608236191,0.021433129419132637,0.21732957172679748,0.43127219399172956,0.16970326876536893,1,0.4519290304677802,0.02126730546228751,0.40574011647700703,0.24765178955598627,0.4169091492985378,-0.39198618041143835,0.4553224655538039
-0.2739604927578638,0.49751287352092144,0.4866475558870299,0.0733281448479344,-0.09327372030859181,0.2687054894768368,-0.18900863492273148,-0.06118082879698077,0.05631379737243345,0.1889974648281644,0.2172051260621858,0.20073456214840504,0.4519290304677802,1,0.12305761462743672,0.4206563069152241,0.20587884700340164,0.24217465335354973,-0.3851956175685103,0.26503848328849294
-0.23105323789671886,-0.10157546636495916,0.0073965793311836815,-0.11346810573058135,-0.08763523795991725,0.20023523045193914,-0.012424063767450595,-0.046078048815875725,-0.042673696621074654,-0.10906537310351233,0.1443353981988513,0.07825608336782922,0.02126730546228751,0.12305761462743672,1,0.2728756572306153,0.010683349268114383,0.15733166262135687,-0.04590855909321343,0.19408541134485074
-0.45064466725110625,0.18225573578324708,0.31689648857891217,0.09871265592266497,0.018979214083932144,0.40304096258846617,-0.2724291283376156,-0.2262636971699628,-0.0822358617992289,0.04515930020945152,0.35432083920051416,0.3806816195973501,0.40574011647700703,0.4206563069152241,0.2728756572306153,1,0.3475424795685933,0.4248863360851528,-0.19153837363796644,0.4297187370523356
-0.18978420404907187,-0.04060293611420432,0.219519790047363,0.19601596880687888,-0.13076909370583228,0.1039325840663766,-0.19879694329073908,0.01035518175420509,0.05372802511648297,0.15893000161196522,0.3512307271944941,0.16928102594885566,0.24765178955598627,0.20587884700340164,0.010683349268114383,0.3475424795685933,1,0.15890391552417518,-0.08233922730876807,0.13944350283284734
-0.5475642376182124,-0.02764131680847135,0.3112126648487093,-0.04455303393169494,-0.48994951176442325,0.8919616447350625,-0.26260182212208477,0.5307221102525653,0.23599635838968416,0.34338687972949594,0.20960382199324934,0.2543009169452222,0.4169091492985378,0.24217465335354973,0.15733166262135687,0.4248863360851528,0.15890391552417518,1,-0.17111635210776893,0.884259846436942
0.2557595393817142,-0.2944781652520537,-0.1392725959186397,-0.1058949523574641,0.010698430530367545,-0.18612542681960084,0.18184947756487285,-0.02939633337013897,0.015105377945903232,-0.13736030332563132,-0.3183358281493535,0.1200979100196041,-0.39198618041143835,-0.3851956175685103,-0.04590855909321343,-0.19153837363796644,-0.08233922730876807,-0.17111635210776893,1,-0.1975839998177475
-0.5856915248695181,-0.05408420608883022,0.315738126839497,-0.13398533442411098,-0.5624525023645075,0.9585704725788148,-0.2504570752906368,0.5899707019137835,0.3048962215215608,0.3438673334048469,0.22991881143151877,0.18765133429584938,0.4553224655538039,0.26503848328849294,0.19408541134485074,0.4297187370523356,0.13944350283284734,0.884259846436942,-0.1975839998177475,1
